episode,step,reward
27,18,3039.242431640625
27,19,2739.9814453125
27,20,2495.73828125
27,21,3264.4638671875
27,22,3232.5947265625
27,23,2540.712890625
27,24,2498.95556640625
27,25,2934.73046875
28,1,2643.220703125
28,2,2845.940185546875
28,3,3110.52490234375
28,4,2349.05322265625
28,5,3442.9287109375
28,6,3065.072021484375
28,7,3512.548583984375
28,8,2847.884765625
28,9,3455.90771484375
28,10,3349.089599609375
28,11,3516.179443359375
28,12,3141.38330078125
28,13,2945.70068359375
28,14,2705.5634765625
28,15,3002.176513671875
28,16,2957.966552734375
28,17,2425.598388671875
28,18,2955.4404296875
28,19,2565.189697265625
28,20,3007.878662109375
28,21,2863.61181640625
28,22,2923.2197265625
28,23,2659.115234375
28,24,3001.134033203125
28,25,2838.119873046875
29,1,2843.49560546875
29,2,2773.987548828125
29,3,2961.14794921875
29,4,2788.713134765625
29,5,2983.748046875
29,6,2876.235107421875
29,7,3321.037353515625
29,8,2753.766845703125
29,9,3091.531494140625
29,10,3139.893798828125
29,11,3131.568359375
29,12,3333.5478515625
29,13,2399.0048828125
29,14,3097.268310546875
29,15,2944.781494140625
29,16,3021.33154296875
29,17,2540.2626953125
29,18,2670.289306640625
29,19,2776.6962890625
29,20,2992.364990234375
29,21,2907.340087890625
29,22,3254.29541015625
29,23,3057.786865234375
29,24,3222.432861328125
29,25,3367.474609375
30,1,2716.397216796875
30,2,3016.977783203125
30,3,2615.30517578125
30,4,3110.506103515625
30,5,2896.34375
30,6,2703.07421875
30,7,2787.662109375
30,8,3261.07421875
30,9,2300.236083984375
30,10,3077.1142578125
30,11,3016.96142578125
30,12,2766.43603515625
30,13,2854.2041015625
30,14,2684.6845703125
30,15,2450.529052734375
30,16,3091.3857421875
30,17,2900.72265625
30,18,2631.308349609375
30,19,3177.2353515625
30,20,3374.51220703125
30,21,3011.6962890625
30,22,2986.0908203125
30,23,2924.9853515625
30,24,3159.91943359375
30,25,2944.31494140625
31,1,2538.81787109375
31,2,2962.757080078125
31,3,2984.249755859375
31,4,2646.90771484375
31,5,2997.522705078125
31,6,2948.906494140625
31,7,2860.291015625
31,8,2842.818115234375
31,9,2733.6884765625
31,10,3092.533447265625
31,11,2783.462158203125
31,12,3269.167236328125
31,13,2343.81689453125
31,14,2668.576904296875
31,15,2720.077392578125
31,16,3338.83984375
31,17,2637.9951171875
31,18,2793.250244140625
31,19,3412.918701171875
31,20,3062.302734375
31,21,3226.269287109375
31,22,2618.162353515625
31,23,2606.880615234375
31,24,2660.0947265625
31,25,3546.4052734375
32,1,2589.771484375
32,2,3364.6318359375
32,3,2938.646240234375
32,4,3147.34814453125
32,5,3020.1865234375
32,6,2736.594482421875
32,7,2734.913818359375
32,8,2899.14111328125
32,9,2791.015869140625
32,10,3287.544677734375
32,11,3067.5908203125
32,12,2746.912841796875
32,13,2580.6142578125
32,14,2788.657470703125
32,15,2768.045166015625
32,16,2932.3388671875
32,17,2718.751953125
32,18,2655.311279296875
32,19,3565.686767578125
32,20,3264.677978515625
32,21,3144.182373046875
32,22,3176.922607421875
32,23,3479.54443359375
32,24,2779.15771484375
32,25,3116.16162109375
33,1,2888.986083984375
33,2,3568.4736328125
33,3,2697.30029296875
33,4,3160.76953125
33,5,3599.51806640625
33,6,2888.999755859375
33,7,3404.464599609375
33,8,2726.894775390625
33,9,3000.875244140625
33,10,3056.03955078125
33,11,2669.809814453125
33,12,2627.906005859375
33,13,2672.721923828125
33,14,2840.493408203125
33,15,3186.81201171875
33,16,2805.07568359375
33,17,2628.031982421875
33,18,2479.56640625
33,19,3144.742431640625
33,20,2575.833984375
33,21,2922.28955078125
33,22,3020.0751953125
33,23,3344.883056640625
33,24,3088.794677734375
33,25,2875.083984375
34,1,2862.05712890625
34,2,3103.413330078125
34,3,3311.59521484375
34,4,3706.774169921875
34,5,3386.0078125
34,6,2810.801025390625
34,7,2965.6435546875
34,8,2786.93994140625
34,9,2975.673583984375
34,10,3100.0556640625
34,11,3420.52392578125
34,12,2951.38134765625
34,13,3493.1259765625
34,14,1995.9354248046875
34,15,2840.68798828125
34,16,2896.760498046875
34,17,3449.655517578125
